doc_id,feature,value,huber_location,robust_scale,robust_z,huber_weight
216b160343a34ae069db8db2,title_exclamation_present,1.0,0.06883112127924186,0.21796521739130437,4.272098502070023,0.3511154996246419
216b160343a34ae069db8db2,title_question_present,0.0,0.015568944099160612,0.10898260869565218,-0.14285714285514003,1.0
216b160343a34ae069db8db2,title_quote_present,0.0,0.11352355072057607,0.27245652173913043,-0.41666666665175933,1.0
24c80060d517bd05639eb7a7,discourse_all_markers_per_10k_cjk,16.72940192388122,40.876667142727754,19.22853141214044,-1.2558039249737254,1.0
24c80060d517bd05639eb7a7,discourse_booster_markers_per_10k_cjk,0.0,1.3390085906316258,2.203583209429566,-0.6076505688107191,1.0
24c80060d517bd05639eb7a7,discourse_causal_markers_per_10k_cjk,4.182350480970305,5.198874034200515,6.379518072289156,-0.15934174677640692,1.0
24c80060d517bd05639eb7a7,discourse_contrast_markers_per_10k_cjk,8.36470096194061,9.554234113153703,12.401505646173147,-0.09591844612675385,1.0
24c80060d517bd05639eb7a7,discourse_directive_markers_per_10k_cjk,12.547051442910915,20.750962517489164,13.159733012504635,-0.6234101456908535,1.0
24c80060d517bd05639eb7a7,discourse_enumeration_markers_per_10k_cjk,4.182350480970305,16.628538526350987,20.706703910614525,-0.6010704600359212,1.0
24c80060d517bd05639eb7a7,discourse_framing_markers_per_10k_cjk,0.0,6.204555938508956,7.583631713554985,-0.8181510090236754,1.0
24c80060d517bd05639eb7a7,discourse_hedge_markers_per_10k_cjk,0.0,7.686971311376156,7.583631713554985,-1.0136266635464986,1.0
24c80060d517bd05639eb7a7,discourse_marker_type_coverage,0.07692307692307693,0.13633769231216003,0.07603076923076925,-0.7814548766269528,1.0
24c80060d517bd05639eb7a7,discourse_metadiscourse_markers_per_10k_cjk,0.0,0.5531489080778824,1.7516382089214966,-0.3157894736827318,1.0
24c80060d517bd05639eb7a7,discourse_summary_markers_per_10k_cjk,0.0,0.43493956416347324,1.3773086198694773,-0.31578947367997373,1.0
24c80060d517bd05639eb7a7,hypothesis_abstract_shells_per_1k_cjk,4.182350480970306,4.8688567918814725,2.323070207836685,-0.29551681589101114,1.0
24c80060d517bd05639eb7a7,hypothesis_complete_contrast_frames_per_1k_sentences,0.0,0.07010030576473539,1.028137817883511,-0.06818181818177008,1.0
24c80060d517bd05639eb7a7,hypothesis_emphatic_frames_per_1k_cjk,0.0,0.32042773834676574,0.36816488701266453,-0.8703375841915726,1.0
24c80060d517bd05639eb7a7,hypothesis_meta_frames_per_1k_cjk,0.0,0.00541605504833512,0.03791238533923833,-0.14285714285377987,1.0
24c80060d517bd05639eb7a7,hypothesis_referential_sentence_opening_ratio,0.08064516129032258,0.08647522147311498,0.025245510835913296,-0.23093453013035428,1.0
24c80060d517bd05639eb7a7,surface_adjacent_sentence_length_change,0.5079841756312949,0.5265595327331531,0.04238117626391844,-0.43829262751426945,1.0
24c80060d517bd05639eb7a7,surface_ascii_letter_ratio,0.27664516129032257,0.17822932121745388,0.12046407626597187,0.8169725209661425,1.0
24c80060d517bd05639eb7a7,surface_cjk_ratio,0.6170322580645161,0.7026773346745797,0.13183120472394408,-0.6496570883153596,1.0
24c80060d517bd05639eb7a7,surface_colon_density,0.00464516129032258,0.0035571695381618473,0.0025262323235033675,0.4306776308886393,1.0
24c80060d517bd05639eb7a7,surface_comma_density,0.02967741935483871,0.03596777465935513,0.009558589913021002,-0.6580840230364422,1.0
24c80060d517bd05639eb7a7,surface_compression_ratio,0.45535527143156573,0.5007805061586811,0.05205160173450275,-0.8726961940347924,1.0
24c80060d517bd05639eb7a7,surface_dash_density,0.007225806451612903,0.0037231604307269,0.0028380363948144207,1.234179388004304,1.0
24c80060d517bd05639eb7a7,surface_digit_ratio,0.016,0.03000678997344892,0.021076277285585872,-0.664576091102588,1.0
24c80060d517bd05639eb7a7,surface_exact_paragraph_repeat_ratio,0.03125,0.057966523413877376,0.04633125,-0.5766415413760124,1.0
24c80060d517bd05639eb7a7,surface_exact_sentence_repeat_ratio,0.0,0.0008008107847993317,0.003559159045477262,-0.2249999998783274,1.0
24c80060d517bd05639eb7a7,surface_exclamatory_sentence_ratio,0.0,0.0004337062993177228,0.0030359440993788823,-0.1428571426616366,1.0
24c80060d517bd05639eb7a7,surface_list_item_ratio,0.03125,0.005918710005871962,0.016357752240959117,1.5485801240282613,0.9686292473508625
24c80060d517bd05639eb7a7,surface_long_paragraph_ratio,0.0,0.004679990508387801,0.017354445000199076,-0.26967099831392566,1.0
24c80060d517bd05639eb7a7,surface_mean_paragraph_cjk_chars,37.359375,40.6980203429791,22.190729302325582,-0.15045225857580127,1.0
24c80060d517bd05639eb7a7,surface_mean_sentence_cjk_chars,38.564516129032256,39.15033352686368,5.710588434782604,-0.10258441919282323,1.0
24c80060d517bd05639eb7a7,surface_mean_sentences_per_paragraph,1.453125,1.569786974650427,0.3450879310344829,-0.33806448779795056,1.0
24c80060d517bd05639eb7a7,surface_paragraph_length_cv,0.8173180727774751,1.0020469195151525,0.24687143720403323,-0.7482795451342693,1.0
24c80060d517bd05639eb7a7,surface_paragraph_opening_repeat_ratio,0.09836065573770492,0.08266723365810803,0.08001333333333331,0.19613508681382547,1.0
24c80060d517bd05639eb7a7,surface_parenthesis_density,0.017548387096774195,0.0053009095128603205,0.003960692803170956,3.0922563785074333,0.48508267633488344
24c80060d517bd05639eb7a7,surface_period_density,0.01858064516129032,0.02034419466897416,0.003984378756583494,-0.44261592971548697,1.0
24c80060d517bd05639eb7a7,surface_punctuation_density,0.09006451612903225,0.08651204737899698,0.014255781675523847,0.24919494636583883,1.0
24c80060d517bd05639eb7a7,surface_question_sentence_ratio,0.016129032258064516,0.018207354835707106,0.026771200076315144,-0.0776327759576722,1.0
